"ID","ContinentCode","CountryCode","Year","GenderCode","M_Est_tob_curr_std","WHOSIS_000001","NCDMORT3070","R_Price_lowest_cost_estimate","R_Price_premium_estimate","R_Price_mp_estimate","R_total_tax_estimate"
"DZA2025B","AFR","DZA",2025,"BTSX",20.8,NA,NA,NA,NA,NA,NA
"DZA2025F","AFR","DZA",2025,"FMLE",0.5,NA,NA,NA,NA,NA,NA
"DZA2025M","AFR","DZA",2025,"MLE",41.1,NA,NA,NA,NA,NA,NA
"ERI2000B","AFR","ERI",2000,"BTSX",13.3,54.51,32.88,NA,NA,NA,NA
"ERI2000F","AFR","ERI",2000,"FMLE",0.5,58.48,26.6,NA,NA,NA,NA
"ERI2000M","AFR","ERI",2000,"MLE",26,51.16,39.11,NA,NA,NA,NA
"ERI2005B","AFR","ERI",2005,"BTSX",11.5,NA,30.78,NA,NA,NA,NA
"ERI2005F","AFR","ERI",2005,"FMLE",0.4,NA,25.97,NA,NA,NA,NA
"ERI2005M","AFR","ERI",2005,"MLE",22.6,NA,35.73,NA,NA,NA,NA
"ERI2010B","AFR","ERI",2010,"BTSX",10,60.7,29.61,NA,NA,"30","0.55"
"ERI2010F","AFR","ERI",2010,"FMLE",0.3,63.97,25.72,NA,NA,NA,NA
"ERI2010M","AFR","ERI",2010,"MLE",19.6,57.78,33.74,NA,NA,NA,NA
"ERI2015B","AFR","ERI",2015,"BTSX",8.7,62.29,28.11,NA,NA,NA,NA
"ERI2015F","AFR","ERI",2015,"FMLE",0.3,65.45,25.11,NA,NA,NA,NA
"ERI2015M","AFR","ERI",2015,"MLE",17,59.4,31.37,NA,NA,NA,NA
"ERI2018B","AFR","ERI",2018,"BTSX",7.7,NA,27.2,NA,NA,"100","0.55"
"ERI2018F","AFR","ERI",2018,"FMLE",0.2,NA,24.6,NA,NA,NA,NA
"ERI2018M","AFR","ERI",2018,"MLE",15.5,NA,30.05,NA,NA,NA,NA
"ERI2019B","AFR","ERI",2019,"BTSX",7.7,64.08,26.8,NA,NA,NA,NA
"ERI2019F","AFR","ERI",2019,"FMLE",0.2,67.07,24.35,NA,NA,NA,NA
"ERI2019M","AFR","ERI",2019,"MLE",15.1,61.3,29.5,NA,NA,NA,NA
"ERI2020B","AFR","ERI",2020,"BTSX",7.5,NA,NA,NA,NA,NA,NA
"ERI2020F","AFR","ERI",2020,"FMLE",0.2,NA,NA,NA,NA,NA,NA
"ERI2020M","AFR","ERI",2020,"MLE",14.7,NA,NA,NA,NA,NA,NA
"ERI2023B","AFR","ERI",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA
"ERI2023F","AFR","ERI",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA
"ERI2023M","AFR","ERI",2023,"MLE",NA,NA,NA,NA,NA,NA,NA
"ERI2025B","AFR","ERI",2025,"BTSX",6.5,NA,NA,NA,NA,NA,NA
"ERI2025F","AFR","ERI",2025,"FMLE",0.2,NA,NA,NA,NA,NA,NA
"ERI2025M","AFR","ERI",2025,"MLE",12.7,NA,NA,NA,NA,NA,NA
"ETH2000B","AFR","ETH",2000,"BTSX",6.8,50.58,27.28,NA,NA,NA,NA
"ETH2000F","AFR","ETH",2000,"FMLE",2,51.7,27.12,NA,NA,NA,NA
"ETH2000M","AFR","ETH",2000,"MLE",11.6,49.52,27.4,NA,NA,NA,NA
"ETH2005B","AFR","ETH",2005,"BTSX",6.3,NA,23.11,NA,NA,NA,NA
"ETH2005F","AFR","ETH",2005,"FMLE",1.8,NA,23.05,NA,NA,NA,NA
"ETH2005M","AFR","ETH",2005,"MLE",10.8,NA,23.18,NA,NA,NA,NA
"ETH2010B","AFR","ETH",2010,"BTSX",5.9,62.92,19.59,NA,NA,"7","0.39"
"ETH2010F","AFR","ETH",2010,"FMLE",1.6,64.55,19.11,NA,NA,NA,NA
"ETH2010M","AFR","ETH",2010,"MLE",10.1,61.33,20.14,NA,NA,NA,NA
"ETH2015B","AFR","ETH",2015,"BTSX",5.5,66.82,17.66,NA,NA,NA,NA
"ETH2015F","AFR","ETH",2015,"FMLE",1.5,68.64,17.3,NA,NA,NA,NA
"ETH2015M","AFR","ETH",2015,"MLE",9.4,65.04,18.1,NA,NA,NA,NA
"ETH2018B","AFR","ETH",2018,"BTSX",5.2,NA,17.14,NA,NA,"15","0.19"
"ETH2018F","AFR","ETH",2018,"FMLE",1.4,NA,16.92,NA,NA,NA,NA
"ETH2018M","AFR","ETH",2018,"MLE",9,NA,17.44,NA,NA,NA,NA
"ETH2019B","AFR","ETH",2019,"BTSX",5.2,68.7,17.1,NA,NA,NA,NA
"ETH2019F","AFR","ETH",2019,"FMLE",1.4,70.52,16.9,NA,NA,NA,NA
"ETH2019M","AFR","ETH",2019,"MLE",9,66.9,17.37,NA,NA,NA,NA
"ETH2020B","AFR","ETH",2020,"BTSX",5.1,NA,NA,"25","60","40","0.51"
"ETH2020F","AFR","ETH",2020,"FMLE",1.3,NA,NA,NA,NA,NA,NA
"ETH2020M","AFR","ETH",2020,"MLE",8.8,NA,NA,NA,NA,NA,NA
"ETH2023B","AFR","ETH",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA
"ETH2023F","AFR","ETH",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA
"ETH2023M","AFR","ETH",2023,"MLE",NA,NA,NA,NA,NA,NA,NA
"ETH2025B","AFR","ETH",2025,"BTSX",4.7,NA,NA,NA,NA,NA,NA
"ETH2025F","AFR","ETH",2025,"FMLE",1.2,NA,NA,NA,NA,NA,NA
"ETH2025M","AFR","ETH",2025,"MLE",8.2,NA,NA,NA,NA,NA,NA
"GHA2000B","AFR","GHA",2000,"BTSX",7,59.24,23.78,NA,NA,NA,NA
"GHA2000F","AFR","GHA",2000,"FMLE",1.1,60.8,23.38,NA,NA,NA,NA
"GHA2000M","AFR","GHA",2000,"MLE",12.8,57.75,24.25,NA,NA,NA,NA
"GHA2005B","AFR","GHA",2005,"BTSX",5.9,NA,25.12,NA,NA,NA,NA
"GHA2005F","AFR","GHA",2005,"FMLE",0.8,NA,23.49,NA,NA,NA,NA
"GHA2005M","AFR","GHA",2005,"MLE",10.9,NA,26.95,NA,NA,NA,NA
"GHA2010B","AFR","GHA",2010,"BTSX",4.9,62,25.74,NA,NA,"2","0.22"
"GHA2010F","AFR","GHA",2010,"FMLE",0.6,64.53,23.57,NA,NA,NA,NA
"GHA2010M","AFR","GHA",2010,"MLE",9.2,59.7,28.1,NA,NA,NA,NA
"GHA2015B","AFR","GHA",2015,"BTSX",4.2,64.55,24.09,NA,NA,NA,NA
"GHA2015F","AFR","GHA",2015,"FMLE",0.5,67.41,22.02,NA,NA,NA,NA
"GHA2015M","AFR","GHA",2015,"MLE",7.8,61.97,26.29,NA,NA,NA,NA
"GHA2018B","AFR","GHA",2018,"BTSX",3.6,NA,22.77,NA,NA,"4.99","0.31"
"GHA2018F","AFR","GHA",2018,"FMLE",0.4,NA,21.01,NA,NA,NA,NA
"GHA2018M","AFR","GHA",2018,"MLE",7.1,NA,24.65,NA,NA,NA,NA
"GHA2019B","AFR","GHA",2019,"BTSX",3.6,66.28,22.47,NA,NA,NA,NA
"GHA2019F","AFR","GHA",2019,"FMLE",0.4,69.16,20.8,NA,NA,NA,NA
"GHA2019M","AFR","GHA",2019,"MLE",6.8,63.66,24.25,NA,NA,NA,NA
"GHA2020B","AFR","GHA",2020,"BTSX",3.5,NA,NA,"2","10","5","0.32"
"GHA2020F","AFR","GHA",2020,"FMLE",0.3,NA,NA,NA,NA,NA,NA
"GHA2020M","AFR","GHA",2020,"MLE",6.6,NA,NA,NA,NA,NA,NA
"GHA2023B","AFR","GHA",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA
"GHA2023F","AFR","GHA",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA
"GHA2023M","AFR","GHA",2023,"MLE",NA,NA,NA,NA,NA,NA,NA
"GHA2025B","AFR","GHA",2025,"BTSX",3,NA,NA,NA,NA,NA,NA
"GHA2025F","AFR","GHA",2025,"FMLE",0.3,NA,NA,NA,NA,NA,NA
"GHA2025M","AFR","GHA",2025,"MLE",5.6,NA,NA,NA,NA,NA,NA
"GMB2000B","AFR","GMB",2000,"BTSX",22.5,59.24,22.24,NA,NA,NA,NA
"GMB2000F","AFR","GMB",2000,"FMLE",3.6,61.63,19.66,NA,NA,NA,NA
"GMB2000M","AFR","GMB",2000,"MLE",41.4,57.17,24.61,NA,NA,NA,NA
"GMB2005B","AFR","GMB",2005,"BTSX",18.8,NA,22.89,NA,NA,NA,NA
"GMB2005F","AFR","GMB",2005,"FMLE",2.5,NA,20.5,NA,NA,NA,NA
"GMB2005M","AFR","GMB",2005,"MLE",35.1,NA,25.12,NA,NA,NA,NA
"GMB2010B","AFR","GMB",2010,"BTSX",15.8,62.42,22.22,NA,NA,"10","0.56"
"GMB2010F","AFR","GMB",2010,"FMLE",1.7,64.47,20.23,NA,NA,NA,NA
"GMB2010M","AFR","GMB",2010,"MLE",29.8,60.59,24.14,NA,NA,NA,NA
"GMB2015B","AFR","GMB",2015,"BTSX",13.3,64.14,21.91,NA,NA,NA,NA
"GMB2015F","AFR","GMB",2015,"FMLE",1.2,66.28,20.48,NA,NA,NA,NA
"GMB2015M","AFR","GMB",2015,"MLE",25.4,62.18,23.34,NA,NA,NA,NA
"GMB2018B","AFR","GMB",2018,"BTSX",11.6,NA,21.19,NA,NA,"60","0.46"
"GMB2018F","AFR","GMB",2018,"FMLE",1,NA,20.12,NA,NA,NA,NA
"GMB2018M","AFR","GMB",2018,"MLE",22.9,NA,22.27,NA,NA,NA,NA
"GMB2019B","AFR","GMB",2019,"BTSX",11.6,65.47,21.09,NA,NA,NA,NA
"GMB2019F","AFR","GMB",2019,"FMLE",0.9,67.65,19.97,NA,NA,NA,NA
"GMB2019M","AFR","GMB",2019,"MLE",22.2,63.42,22.23,NA,NA,NA,NA
"GMB2020B","AFR","GMB",2020,"BTSX",11.1,NA,NA,"50","80","70","0.49"
"GMB2020F","AFR","GMB",2020,"FMLE",0.8,NA,NA,NA,NA,NA,NA
"GMB2020M","AFR","GMB",2020,"MLE",21.4,NA,NA,NA,NA,NA,NA
"GMB2023B","AFR","GMB",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA
"GMB2023F","AFR","GMB",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA
"GMB2023M","AFR","GMB",2023,"MLE",NA,NA,NA,NA,NA,NA,NA
"GMB2025B","AFR","GMB",2025,"BTSX",9.5,NA,NA,NA,NA,NA,NA
"GMB2025F","AFR","GMB",2025,"FMLE",0.6,NA,NA,NA,NA,NA,NA
"GMB2025M","AFR","GMB",2025,"MLE",18.4,NA,NA,NA,NA,NA,NA
"GNB2000B","AFR","GNB",2000,"BTSX",18,50.28,31.08,NA,NA,NA,NA
"GNB2000F","AFR","GNB",2000,"FMLE",2,52.76,26.61,NA,NA,NA,NA
"GNB2000M","AFR","GNB",2000,"MLE",34,47.77,36.68,NA,NA,NA,NA
"GNB2005B","AFR","GNB",2005,"BTSX",15,NA,29.27,NA,NA,NA,NA
"GNB2005F","AFR","GNB",2005,"FMLE",1.6,NA,25.15,NA,NA,NA,NA
"GNB2005M","AFR","GNB",2005,"MLE",28.4,NA,34.63,NA,NA,NA,NA
"GNB2010B","AFR","GNB",2010,"BTSX",12.7,55.43,29.1,NA,NA,"300","0.06"
"GNB2010F","AFR","GNB",2010,"FMLE",1.4,57.68,25.58,NA,NA,NA,NA
"GNB2010M","AFR","GNB",2010,"MLE",23.9,53.05,33.72,NA,NA,NA,NA
"GNB2015B","AFR","GNB",2015,"BTSX",10.7,58.23,26.13,NA,NA,NA,NA
"GNB2015F","AFR","GNB",2015,"FMLE",1.1,60.81,24.02,NA,NA,NA,NA
"GNB2015M","AFR","GNB",2015,"MLE",20.2,55.53,29.05,NA,NA,NA,NA
"GNB2018B","AFR","GNB",2018,"BTSX",9.3,NA,25.5,NA,NA,"500","0.07"
"GNB2018F","AFR","GNB",2018,"FMLE",1,NA,23.18,NA,NA,NA,NA
"GNB2018M","AFR","GNB",2018,"MLE",18.2,NA,28.57,NA,NA,NA,NA
"GNB2019B","AFR","GNB",2019,"BTSX",9.3,60.22,24.85,NA,NA,NA,NA
"GNB2019F","AFR","GNB",2019,"FMLE",0.9,62.98,22.98,NA,NA,NA,NA
"GNB2019M","AFR","GNB",2019,"MLE",17.6,57.36,27.39,NA,NA,NA,NA
"GNB2020B","AFR","GNB",2020,"BTSX",9,NA,NA,"400",NA,NA,NA
"GNB2020F","AFR","GNB",2020,"FMLE",0.9,NA,NA,NA,NA,NA,NA
"GNB2020M","AFR","GNB",2020,"MLE",17,NA,NA,NA,NA,NA,NA
"GNB2023B","AFR","GNB",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA
"GNB2023F","AFR","GNB",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA
"GNB2023M","AFR","GNB",2023,"MLE",NA,NA,NA,NA,NA,NA,NA
"GNB2025B","AFR","GNB",2025,"BTSX",7.6,NA,NA,NA,NA,NA,NA
"GNB2025F","AFR","GNB",2025,"FMLE",0.7,NA,NA,NA,NA,NA,NA
"GNB2025M","AFR","GNB",2025,"MLE",14.4,NA,NA,NA,NA,NA,NA
"KEN2000B","AFR","KEN",2000,"BTSX",19.3,53.87,22.14,NA,NA,NA,NA
"KEN2000F","AFR","KEN",2000,"FMLE",6.1,54.91,20.07,NA,NA,NA,NA
"KEN2000M","AFR","KEN",2000,"MLE",32.4,52.85,24.56,NA,NA,NA,NA
"KEN2005B","AFR","KEN",2005,"BTSX",16.8,NA,22.24,NA,NA,NA,NA
"KEN2005F","AFR","KEN",2005,"FMLE",5,NA,20.28,NA,NA,NA,NA
"KEN2005M","AFR","KEN",2005,"MLE",28.6,NA,24.65,NA,NA,NA,NA
"KEN2010B","AFR","KEN",2010,"BTSX",14.7,61.18,22.25,NA,NA,"100","0.64"
"KEN2010F","AFR","KEN",2010,"FMLE",4.1,63.07,20.63,NA,NA,NA,NA
"KEN2010M","AFR","KEN",2010,"MLE",25.2,59.23,24.27,NA,NA,NA,NA
"KEN2015B","AFR","KEN",2015,"BTSX",12.8,64.17,21.05,NA,NA,NA,NA
"KEN2015F","AFR","KEN",2015,"FMLE",3.3,66.62,19.88,NA,NA,NA,NA
"KEN2015M","AFR","KEN",2015,"MLE",22.2,61.71,22.55,NA,NA,NA,NA
"KEN2018B","AFR","KEN",2018,"BTSX",11.5,NA,21.04,NA,NA,"130","0.52"
"KEN2018F","AFR","KEN",2018,"FMLE",3,NA,19.58,NA,NA,NA,NA
"KEN2018M","AFR","KEN",2018,"MLE",20.6,NA,22.83,NA,NA,NA,NA
"KEN2019B","AFR","KEN",2019,"BTSX",11.5,66.09,20.99,NA,NA,NA,NA
"KEN2019F","AFR","KEN",2019,"FMLE",2.9,68.44,19.6,NA,NA,NA,NA
"KEN2019M","AFR","KEN",2019,"MLE",20.1,63.7,22.69,NA,NA,NA,NA
"KEN2020B","AFR","KEN",2020,"BTSX",11.1,NA,NA,"125","500","250","0.39"
"KEN2020F","AFR","KEN",2020,"FMLE",2.7,NA,NA,NA,NA,NA,NA
"KEN2020M","AFR","KEN",2020,"MLE",19.5,NA,NA,NA,NA,NA,NA
"KEN2023B","AFR","KEN",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA
"KEN2023F","AFR","KEN",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA
"KEN2023M","AFR","KEN",2023,"MLE",NA,NA,NA,NA,NA,NA,NA
"KEN2025B","AFR","KEN",2025,"BTSX",9.7,NA,NA,NA,NA,NA,NA
"KEN2025F","AFR","KEN",2025,"FMLE",2.2,NA,NA,NA,NA,NA,NA
"KEN2025M","AFR","KEN",2025,"MLE",17.2,NA,NA,NA,NA,NA,NA
"LBR2000B","AFR","LBR",2000,"BTSX",16.3,53.77,19.73,NA,NA,NA,NA
"LBR2000F","AFR","LBR",2000,"FMLE",6.2,54.67,21.51,NA,NA,NA,NA
"LBR2000M","AFR","LBR",2000,"MLE",26.4,52.89,17.71,NA,NA,NA,NA
"LBR2005B","AFR","LBR",2005,"BTSX",13.6,NA,18.59,NA,NA,NA,NA
"LBR2005F","AFR","LBR",2005,"FMLE",4.6,NA,20.71,NA,NA,NA,NA
"LBR2005M","AFR","LBR",2005,"MLE",22.6,NA,16.15,NA,NA,NA,NA
"LBR2010B","AFR","LBR",2010,"BTSX",11.5,60.7,20.02,NA,NA,"50","0.19"
"LBR2010F","AFR","LBR",2010,"FMLE",3.5,61.32,21.82,NA,NA,NA,NA
"LBR2010M","AFR","LBR",2010,"MLE",19.5,60.07,17.91,NA,NA,NA,NA
"LBR2015B","AFR","LBR",2015,"BTSX",9.6,61.17,17.98,NA,NA,NA,NA
"LBR2015F","AFR","LBR",2015,"FMLE",2.6,61.68,20.15,NA,NA,NA,NA
"LBR2015M","AFR","LBR",2015,"MLE",16.6,60.65,15.44,NA,NA,NA,NA
"LBR2018B","AFR","LBR",2018,"BTSX",8.4,NA,17.61,NA,NA,"120","0.35"
"LBR2018F","AFR","LBR",2018,"FMLE",2.2,NA,19.86,NA,NA,NA,NA
"LBR2018M","AFR","LBR",2018,"MLE",15.1,NA,15.01,NA,NA,NA,NA
"LBR2019B","AFR","LBR",2019,"BTSX",8.4,64.08,17.75,NA,NA,NA,NA
"LBR2019F","AFR","LBR",2019,"FMLE",2.1,65,19.81,NA,NA,NA,NA
"LBR2019M","AFR","LBR",2019,"MLE",14.7,63.15,15.4,NA,NA,NA,NA
"LBR2020B","AFR","LBR",2020,"BTSX",8.2,NA,NA,"280","360","280","0.57"
"LBR2020F","AFR","LBR",2020,"FMLE",2,NA,NA,NA,NA,NA,NA
"LBR2020M","AFR","LBR",2020,"MLE",14.3,NA,NA,NA,NA,NA,NA
"LBR2023B","AFR","LBR",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA
"LBR2023F","AFR","LBR",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA
"LBR2023M","AFR","LBR",2023,"MLE",NA,NA,NA,NA,NA,NA,NA
"LBR2025B","AFR","LBR",2025,"BTSX",6.8,NA,NA,NA,NA,NA,NA
"LBR2025F","AFR","LBR",2025,"FMLE",1.5,NA,NA,NA,NA,NA,NA
"LBR2025M","AFR","LBR",2025,"MLE",12.1,NA,NA,NA,NA,NA,NA
"LSO2000B","AFR","LSO",2000,"BTSX",31.1,47.82,32.18,NA,NA,NA,NA
"LSO2000F","AFR","LSO",2000,"FMLE",15.2,50.68,24.43,NA,NA,NA,NA
"LSO2000M","AFR","LSO",2000,"MLE",47,45.53,40.7,NA,NA,NA,NA
"LSO2005B","AFR","LSO",2005,"BTSX",28.9,NA,36.5,NA,NA,NA,NA
"LSO2005F","AFR","LSO",2005,"FMLE",11.8,NA,30.18,NA,NA,NA,NA
"LSO2005M","AFR","LSO",2005,"MLE",46,NA,43.44,NA,NA,NA,NA
"LSO2010B","AFR","LSO",2010,"BTSX",27.2,47.38,43.2,NA,NA,"28","0.45"
"LSO2010F","AFR","LSO",2010,"FMLE",9.1,50.69,36.75,NA,NA,NA,NA
"LSO2010M","AFR","LSO",2010,"MLE",45.2,44.5,50.41,NA,NA,NA,NA
"LSO2015B","AFR","LSO",2015,"BTSX",25.6,47.67,47.85,NA,NA,NA,NA
"LSO2015F","AFR","LSO",2015,"FMLE",7,50.58,42.76,NA,NA,NA,NA
"LSO2015M","AFR","LSO",2015,"MLE",44.1,45.07,53.97,NA,NA,NA,NA
"LSO2018B","AFR","LSO",2018,"BTSX",24.4,NA,43.42,NA,NA,"41","0.51"
"LSO2018F","AFR","LSO",2018,"FMLE",6.1,NA,37.76,NA,NA,NA,NA
"LSO2018M","AFR","LSO",2018,"MLE",43.6,NA,50.36,NA,NA,NA,NA
"LSO2019B","AFR","LSO",2019,"BTSX",24.4,50.75,42.73,NA,NA,NA,NA
"LSO2019F","AFR","LSO",2019,"FMLE",5.7,54.24,37.47,NA,NA,NA,NA
"LSO2019M","AFR","LSO",2019,"MLE",43.1,47.66,49.35,NA,NA,NA,NA
"LSO2020B","AFR","LSO",2020,"BTSX",24.3,NA,NA,NA,NA,"46.35","0.51"
"LSO2020F","AFR","LSO",2020,"FMLE",5.4,NA,NA,NA,NA,NA,NA
"LSO2020M","AFR","LSO",2020,"MLE",43.1,NA,NA,NA,NA,NA,NA
"LSO2023B","AFR","LSO",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA
"LSO2023F","AFR","LSO",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA
"LSO2023M","AFR","LSO",2023,"MLE",NA,NA,NA,NA,NA,NA,NA
"LSO2025B","AFR","LSO",2025,"BTSX",23.1,NA,NA,NA,NA,NA,NA
"LSO2025F","AFR","LSO",2025,"FMLE",4.2,NA,NA,NA,NA,NA,NA
"LSO2025M","AFR","LSO",2025,"MLE",41.9,NA,NA,NA,NA,NA,NA
"MDG2000B","AFR","MDG",2000,"BTSX",46.7,58.82,28.65,NA,NA,NA,NA
"MDG2000F","AFR","MDG",2000,"FMLE",35.2,60.18,27.76,NA,NA,NA,NA
"MDG2000M","AFR","MDG",2000,"MLE",58.2,57.54,29.6,NA,NA,NA,NA
"MDG2005B","AFR","MDG",2005,"BTSX",40.7,NA,28.63,NA,NA,NA,NA
"MDG2005F","AFR","MDG",2005,"FMLE",27.4,NA,27.61,NA,NA,NA,NA
"MDG2005M","AFR","MDG",2005,"MLE",53.9,NA,29.79,NA,NA,NA,NA
"MDG2010B","AFR","MDG",2010,"BTSX",35.4,62.79,27.68,NA,NA,"2000","0.76"
"MDG2010F","AFR","MDG",2010,"FMLE",21.3,64.17,26.82,NA,NA,NA,NA
"MDG2010M","AFR","MDG",2010,"MLE",49.5,61.43,28.7,NA,NA,NA,NA
"MDG2015B","AFR","MDG",2015,"BTSX",31.3,64.19,26.55,NA,NA,NA,NA
"MDG2015F","AFR","MDG",2015,"FMLE",16.5,65.5,25.97,NA,NA,NA,NA
"MDG2015M","AFR","MDG",2015,"MLE",46,62.87,27.23,NA,NA,NA,NA
"MDG2018B","AFR","MDG",2018,"BTSX",28.4,NA,26.09,NA,NA,"4000","0.8"
"MDG2018F","AFR","MDG",2018,"FMLE",14.2,NA,25.68,NA,NA,NA,NA
"MDG2018M","AFR","MDG",2018,"MLE",43.9,NA,26.57,NA,NA,NA,NA
"MDG2019B","AFR","MDG",2019,"BTSX",28.4,65.35,25.99,NA,NA,NA,NA
"MDG2019F","AFR","MDG",2019,"FMLE",13.5,66.6,25.61,NA,NA,NA,NA
"MDG2019M","AFR","MDG",2019,"MLE",43.3,64.1,26.43,NA,NA,NA,NA
"MDG2020B","AFR","MDG",2020,"BTSX",27.8,NA,NA,"2200","5500","4000","0.8"
"MDG2020F","AFR","MDG",2020,"FMLE",12.8,NA,NA,NA,NA,NA,NA
"MDG2020M","AFR","MDG",2020,"MLE",42.7,NA,NA,NA,NA,NA,NA
"MDG2023B","AFR","MDG",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA
"MDG2023F","AFR","MDG",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA
"MDG2023M","AFR","MDG",2023,"MLE",NA,NA,NA,NA,NA,NA,NA
"MDG2025B","AFR","MDG",2025,"BTSX",24.8,NA,NA,NA,NA,NA,NA
"MDG2025F","AFR","MDG",2025,"FMLE",10,NA,NA,NA,NA,NA,NA
"MDG2025M","AFR","MDG",2025,"MLE",39.5,NA,NA,NA,NA,NA,NA
"MLI2000B","AFR","MLI",2000,"BTSX",16.3,52.64,24.96,NA,NA,NA,NA
"MLI2000F","AFR","MLI",2000,"FMLE",4.2,52.75,28.25,NA,NA,NA,NA
"MLI2000M","AFR","MLI",2000,"MLE",28.4,52.61,20.8,NA,NA,NA,NA
"MLI2005B","AFR","MLI",2005,"BTSX",13.8,NA,23.89,NA,NA,NA,NA
"MLI2005F","AFR","MLI",2005,"FMLE",3,NA,26.5,NA,NA,NA,NA
"MLI2005M","AFR","MLI",2005,"MLE",24.5,NA,20.6,NA,NA,NA,NA
"MLI2010B","AFR","MLI",2010,"BTSX",11.6,59.05,23.68,NA,NA,"700","0.22"
"MLI2010F","AFR","MLI",2010,"FMLE",2.1,59.49,25.76,NA,NA,NA,NA
"MLI2010M","AFR","MLI",2010,"MLE",21.1,58.59,21.13,NA,NA,NA,NA
"MLI2015B","AFR","MLI",2015,"BTSX",9.9,60.89,23.31,NA,NA,NA,NA
"MLI2015F","AFR","MLI",2015,"FMLE",1.5,61.41,25.41,NA,NA,NA,NA
"MLI2015M","AFR","MLI",2015,"MLE",18.2,60.36,20.77,NA,NA,NA,NA
"MLI2018B","AFR","MLI",2018,"BTSX",8.6,NA,22.56,NA,NA,"800","0.28"
"MLI2018F","AFR","MLI",2018,"FMLE",1.2,NA,24.52,NA,NA,NA,NA
"MLI2018M","AFR","MLI",2018,"MLE",16.6,NA,20.22,NA,NA,NA,NA
"MLI2019B","AFR","MLI",2019,"BTSX",8.6,62.8,22.34,NA,NA,NA,NA
"MLI2019F","AFR","MLI",2019,"FMLE",1.1,63.4,24.32,NA,NA,NA,NA
"MLI2019M","AFR","MLI",2019,"MLE",16.1,62.2,19.98,NA,NA,NA,NA
"MLI2020B","AFR","MLI",2020,"BTSX",8.3,NA,NA,"250","800","800","0.28"
"MLI2020F","AFR","MLI",2020,"FMLE",1,NA,NA,NA,NA,NA,NA
"MLI2020M","AFR","MLI",2020,"MLE",15.6,NA,NA,NA,NA,NA,NA
"MLI2023B","AFR","MLI",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA
"MLI2023F","AFR","MLI",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA
"MLI2023M","AFR","MLI",2023,"MLE",NA,NA,NA,NA,NA,NA,NA
"MLI2025B","AFR","MLI",2025,"BTSX",7.1,NA,NA,NA,NA,NA,NA
"MLI2025F","AFR","MLI",2025,"FMLE",0.7,NA,NA,NA,NA,NA,NA
"MLI2025M","AFR","MLI",2025,"MLE",13.4,NA,NA,NA,NA,NA,NA
"MOZ2000B","AFR","MOZ",2000,"BTSX",29.4,50.69,28.87,NA,NA,NA,NA
"MOZ2000F","AFR","MOZ",2000,"FMLE",15,53.05,23.49,NA,NA,NA,NA
"MOZ2000M","AFR","MOZ",2000,"MLE",43.8,48.37,35.32,NA,NA,NA,NA
"MOZ2005B","AFR","MOZ",2005,"BTSX",24.5,NA,29.41,NA,NA,NA,NA
"MOZ2005F","AFR","MOZ",2005,"FMLE",11.8,NA,22.34,NA,NA,NA,NA
"MOZ2005M","AFR","MOZ",2005,"MLE",37.1,NA,37.81,NA,NA,NA,NA
"MOZ2010B","AFR","MOZ",2010,"BTSX",20.5,53.48,32.32,NA,NA,"20","0.27"
"MOZ2010F","AFR","MOZ",2010,"FMLE",9.2,56.29,24.36,NA,NA,NA,NA
"MOZ2010M","AFR","MOZ",2010,"MLE",31.7,50.66,41.76,NA,NA,NA,NA
"MOZ2015B","AFR","MOZ",2015,"BTSX",17,55.95,31.8,NA,NA,NA,NA
"MOZ2015F","AFR","MOZ",2015,"FMLE",7.2,59.45,24.17,NA,NA,NA,NA
"MOZ2015M","AFR","MOZ",2015,"MLE",26.7,52.42,41.06,NA,NA,NA,NA
"MOZ2018B","AFR","MOZ",2018,"BTSX",14.8,NA,30.77,NA,NA,"50","0.29"
"MOZ2018F","AFR","MOZ",2018,"FMLE",6.2,NA,23.88,NA,NA,NA,NA
"MOZ2018M","AFR","MOZ",2018,"MLE",24.3,NA,39.27,NA,NA,NA,NA
"MOZ2019B","AFR","MOZ",2019,"BTSX",14.8,58.14,30.56,NA,NA,NA,NA
"MOZ2019F","AFR","MOZ",2019,"FMLE",5.9,61.73,23.87,NA,NA,NA,NA
