"ID","CountryCode","Year","GenderCode","TobaccoPrevalence","LifeExpectancy","Mortality","LowestPricEstTobacco","PremiumPricEstTobacco","MediumPriceEstTobacco","TotalTax","cost_mean","MediumPriceEstTobacco_who","AveragePrev","TobaccoPrevalence_who"
"BIH2001F","BIH",2001,"FMLE",NA,NA,17.04,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2001M","BIH",2001,"MLE",NA,NA,27.12,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2002B","BIH",2002,"BTSX",NA,NA,21.88,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2002F","BIH",2002,"FMLE",NA,NA,17.12,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2002M","BIH",2002,"MLE",NA,NA,27.07,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2003B","BIH",2003,"BTSX",NA,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2003F","BIH",2003,"FMLE",NA,NA,16.76,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2003M","BIH",2003,"MLE",NA,NA,26.65,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2004B","BIH",2004,"BTSX",NA,NA,21.11,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2004F","BIH",2004,"FMLE",NA,NA,16.71,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2004M","BIH",2004,"MLE",NA,NA,25.9,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2006B","BIH",2006,"BTSX",NA,NA,21.1,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2006F","BIH",2006,"FMLE",NA,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2006M","BIH",2006,"MLE",NA,NA,26.51,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2007B","BIH",2007,"BTSX",NA,NA,21.95,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2007F","BIH",2007,"FMLE",NA,NA,16.51,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2007M","BIH",2007,"MLE",NA,NA,27.79,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2008B","BIH",2008,"BTSX",NA,NA,20.64,NA,NA,"2","0.57",NA,NA,NA,NA
"BIH2008F","BIH",2008,"FMLE",NA,NA,15.49,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2008M","BIH",2008,"MLE",NA,NA,26.19,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2009B","BIH",2009,"BTSX",NA,NA,20.52,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2009F","BIH",2009,"FMLE",NA,NA,15.44,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2009M","BIH",2009,"MLE",NA,NA,25.99,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2011B","BIH",2011,"BTSX",NA,NA,19.7,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2011F","BIH",2011,"FMLE",NA,NA,14.56,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2011M","BIH",2011,"MLE",NA,NA,25.22,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2012B","BIH",2012,"BTSX",NA,NA,19.12,NA,NA,"2.8","0.75",NA,NA,NA,NA
"BIH2012F","BIH",2012,"FMLE",NA,NA,14.21,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2012M","BIH",2012,"MLE",NA,NA,24.42,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2013B","BIH",2013,"BTSX",NA,NA,19.14,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2013F","BIH",2013,"FMLE",NA,NA,14.14,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2013M","BIH",2013,"MLE",NA,NA,24.51,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2014B","BIH",2014,"BTSX",NA,NA,19,NA,NA,"3.7","0.82",NA,NA,NA,NA
"BIH2014F","BIH",2014,"FMLE",NA,NA,13.98,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2014M","BIH",2014,"MLE",NA,NA,24.34,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2016B","BIH",2016,"BTSX",NA,NA,18.82,NA,NA,"4.5","0.84",NA,NA,NA,NA
"BIH2016F","BIH",2016,"FMLE",NA,NA,13.73,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2016M","BIH",2016,"MLE",NA,NA,24.15,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2017B","BIH",2017,"BTSX",NA,NA,18.66,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2017F","BIH",2017,"FMLE",NA,NA,13.6,NA,NA,NA,NA,NA,NA,NA,NA
"BIH2017M","BIH",2017,"MLE",NA,NA,23.92,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2001B","BLR",2001,"BTSX",NA,NA,34.54,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2001F","BLR",2001,"FMLE",NA,NA,22.48,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2001M","BLR",2001,"MLE",NA,NA,47.94,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2002B","BLR",2002,"BTSX",NA,NA,35.59,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2002F","BLR",2002,"FMLE",NA,NA,23.03,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2002M","BLR",2002,"MLE",NA,NA,49.43,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2003B","BLR",2003,"BTSX",NA,NA,34.54,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2003F","BLR",2003,"FMLE",NA,NA,22.02,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2003M","BLR",2003,"MLE",NA,NA,48.46,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2004B","BLR",2004,"BTSX",NA,NA,33.68,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2004F","BLR",2004,"FMLE",NA,NA,21.25,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2004M","BLR",2004,"MLE",NA,NA,47.61,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2006B","BLR",2006,"BTSX",NA,NA,32.73,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2006F","BLR",2006,"FMLE",NA,NA,20.16,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2006M","BLR",2006,"MLE",NA,NA,46.87,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2007B","BLR",2007,"BTSX",NA,NA,30.81,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2007F","BLR",2007,"FMLE",NA,NA,19.05,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2007M","BLR",2007,"MLE",NA,NA,44.33,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2008B","BLR",2008,"BTSX",NA,NA,30.88,NA,NA,"860","0.29",NA,NA,NA,NA
"BLR2008F","BLR",2008,"FMLE",NA,NA,18.77,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2008M","BLR",2008,"MLE",NA,NA,44.74,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2009B","BLR",2009,"BTSX",NA,NA,30.67,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2009F","BLR",2009,"FMLE",NA,NA,18.55,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2009M","BLR",2009,"MLE",NA,NA,44.52,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2011B","BLR",2011,"BTSX",NA,NA,30.67,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2011F","BLR",2011,"FMLE",NA,NA,18.25,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2011M","BLR",2011,"MLE",NA,NA,44.58,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2012B","BLR",2012,"BTSX",NA,NA,27.47,NA,NA,"3050","0.36",NA,NA,NA,NA
"BLR2012F","BLR",2012,"FMLE",NA,NA,16.37,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2012M","BLR",2012,"MLE",NA,NA,40.22,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2013B","BLR",2013,"BTSX",NA,NA,26.42,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2013F","BLR",2013,"FMLE",NA,NA,15.82,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2013M","BLR",2013,"MLE",NA,NA,38.67,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2014B","BLR",2014,"BTSX",NA,NA,25.73,NA,NA,"7050","0.52",NA,NA,NA,NA
"BLR2014F","BLR",2014,"FMLE",NA,NA,15.19,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2014M","BLR",2014,"MLE",NA,NA,37.96,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2016B","BLR",2016,"BTSX",NA,NA,24.61,NA,NA,"9600","0.49",NA,NA,NA,NA
"BLR2016F","BLR",2016,"FMLE",NA,NA,14.37,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2016M","BLR",2016,"MLE",NA,NA,36.55,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2017B","BLR",2017,"BTSX",NA,NA,24.24,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2017F","BLR",2017,"FMLE",NA,NA,14.05,NA,NA,NA,NA,NA,NA,NA,NA
"BLR2017M","BLR",2017,"MLE",NA,NA,36.13,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2001B","CHE",2001,"BTSX",NA,NA,12.04,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2001F","CHE",2001,"FMLE",NA,NA,8.61,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2001M","CHE",2001,"MLE",NA,NA,15.62,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2002B","CHE",2002,"BTSX",NA,NA,11.39,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2002F","CHE",2002,"FMLE",NA,NA,8.31,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2002M","CHE",2002,"MLE",NA,NA,14.62,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2003B","CHE",2003,"BTSX",NA,NA,11.47,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2003F","CHE",2003,"FMLE",NA,NA,8.33,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2003M","CHE",2003,"MLE",NA,NA,14.74,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2004B","CHE",2004,"BTSX",NA,NA,10.98,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2004F","CHE",2004,"FMLE",NA,NA,7.93,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2004M","CHE",2004,"MLE",NA,NA,14.13,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2006B","CHE",2006,"BTSX",NA,NA,10.39,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2006F","CHE",2006,"FMLE",NA,NA,7.82,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2006M","CHE",2006,"MLE",NA,NA,13.04,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2007B","CHE",2007,"BTSX",NA,NA,10.44,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2007F","CHE",2007,"FMLE",NA,NA,7.68,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2007M","CHE",2007,"MLE",NA,NA,13.26,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2008B","CHE",2008,"BTSX",NA,NA,10.12,NA,NA,"6.6","0.63",NA,NA,NA,NA
"CHE2008F","CHE",2008,"FMLE",NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2008M","CHE",2008,"MLE",NA,NA,12.79,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2009B","CHE",2009,"BTSX",NA,NA,9.84,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2009F","CHE",2009,"FMLE",NA,NA,7.45,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2009M","CHE",2009,"MLE",NA,NA,12.26,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2011B","CHE",2011,"BTSX",NA,NA,9.4,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2011F","CHE",2011,"FMLE",NA,NA,7.18,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2011M","CHE",2011,"MLE",NA,NA,11.64,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2012B","CHE",2012,"BTSX",NA,NA,9.37,NA,NA,"7.9","0.62",NA,NA,NA,NA
"CHE2012F","CHE",2012,"FMLE",NA,NA,7.16,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2012M","CHE",2012,"MLE",NA,NA,11.6,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2013B","CHE",2013,"BTSX",NA,NA,9.11,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2013F","CHE",2013,"FMLE",NA,NA,6.97,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2013M","CHE",2013,"MLE",NA,NA,11.27,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2014B","CHE",2014,"BTSX",NA,NA,8.83,NA,NA,"8.4","0.61",NA,NA,NA,NA
"CHE2014F","CHE",2014,"FMLE",NA,NA,6.61,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2014M","CHE",2014,"MLE",NA,NA,11.06,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2016B","CHE",2016,"BTSX",NA,NA,8.46,NA,NA,"8.5","0.61",NA,NA,NA,NA
"CHE2016F","CHE",2016,"FMLE",NA,NA,6.63,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2016M","CHE",2016,"MLE",NA,NA,10.3,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2017B","CHE",2017,"BTSX",NA,NA,8.25,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2017F","CHE",2017,"FMLE",NA,NA,6.21,NA,NA,NA,NA,NA,NA,NA,NA
"CHE2017M","CHE",2017,"MLE",NA,NA,10.28,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2001B","CYP",2001,"BTSX",NA,NA,13.39,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2001F","CYP",2001,"FMLE",NA,NA,9.68,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2001M","CYP",2001,"MLE",NA,NA,17.21,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2002B","CYP",2002,"BTSX",NA,NA,13.53,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2002F","CYP",2002,"FMLE",NA,NA,9.68,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2002M","CYP",2002,"MLE",NA,NA,17.46,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2003B","CYP",2003,"BTSX",NA,NA,13.39,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2003F","CYP",2003,"FMLE",NA,NA,9.55,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2003M","CYP",2003,"MLE",NA,NA,17.29,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2004B","CYP",2004,"BTSX",NA,NA,13.36,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2004F","CYP",2004,"FMLE",NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2004M","CYP",2004,"MLE",NA,NA,17.27,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2006B","CYP",2006,"BTSX",NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2006F","CYP",2006,"FMLE",NA,NA,8.62,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2006M","CYP",2006,"MLE",NA,NA,16.41,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2007B","CYP",2007,"BTSX",NA,NA,11.78,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2007F","CYP",2007,"FMLE",NA,NA,8.32,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2007M","CYP",2007,"MLE",NA,NA,15.31,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2008B","CYP",2008,"BTSX",NA,NA,11.2,NA,NA,"2.82","0.72",NA,NA,NA,NA
"CYP2008F","CYP",2008,"FMLE",NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2008M","CYP",2008,"MLE",NA,NA,14.64,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2009B","CYP",2009,"BTSX",NA,NA,10.76,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2009F","CYP",2009,"FMLE",NA,NA,7.51,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2009M","CYP",2009,"MLE",NA,NA,14.08,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2011B","CYP",2011,"BTSX",NA,NA,10.04,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2011F","CYP",2011,"FMLE",NA,NA,6.57,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2011M","CYP",2011,"MLE",NA,NA,13.57,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2012B","CYP",2012,"BTSX",NA,NA,10.13,NA,NA,"3.75","0.76",NA,NA,NA,NA
"CYP2012F","CYP",2012,"FMLE",NA,NA,6.89,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2012M","CYP",2012,"MLE",NA,NA,13.43,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2013B","CYP",2013,"BTSX",NA,NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2013F","CYP",2013,"FMLE",NA,NA,6.76,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2013M","CYP",2013,"MLE",NA,NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2014B","CYP",2014,"BTSX",NA,NA,9.98,NA,NA,"4","0.77",NA,NA,NA,NA
"CYP2014F","CYP",2014,"FMLE",NA,NA,6.56,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2014M","CYP",2014,"MLE",NA,NA,13.43,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2016B","CYP",2016,"BTSX",NA,NA,9.21,NA,NA,"4.2","0.78",NA,NA,NA,NA
"CYP2016F","CYP",2016,"FMLE",NA,NA,6.22,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2016M","CYP",2016,"MLE",NA,NA,12.22,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2017B","CYP",2017,"BTSX",NA,NA,8.79,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2017F","CYP",2017,"FMLE",NA,NA,6.11,NA,NA,NA,NA,NA,NA,NA,NA
"CYP2017M","CYP",2017,"MLE",NA,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2001B","CZE",2001,"BTSX",NA,NA,21.64,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2001F","CZE",2001,"FMLE",NA,NA,14.94,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2001M","CZE",2001,"MLE",NA,NA,28.83,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2002B","CZE",2002,"BTSX",NA,NA,21.38,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2002F","CZE",2002,"FMLE",NA,NA,14.44,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2002M","CZE",2002,"MLE",NA,NA,28.78,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2003B","CZE",2003,"BTSX",NA,NA,21.17,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2003F","CZE",2003,"FMLE",NA,NA,14.42,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2003M","CZE",2003,"MLE",NA,NA,28.38,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2004B","CZE",2004,"BTSX",NA,NA,20.43,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2004F","CZE",2004,"FMLE",NA,NA,13.73,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2004M","CZE",2004,"MLE",NA,NA,27.56,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2006B","CZE",2006,"BTSX",NA,NA,19.07,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2006F","CZE",2006,"FMLE",NA,NA,13.04,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2006M","CZE",2006,"MLE",NA,NA,25.47,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2007B","CZE",2007,"BTSX",NA,NA,18.67,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2007F","CZE",2007,"FMLE",NA,NA,12.66,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2007M","CZE",2007,"MLE",NA,NA,25.01,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2008B","CZE",2008,"BTSX",NA,NA,18.31,NA,NA,"53","0.83",NA,NA,NA,NA
"CZE2008F","CZE",2008,"FMLE",NA,NA,12.41,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2008M","CZE",2008,"MLE",NA,NA,24.51,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2009B","CZE",2009,"BTSX",NA,NA,18.12,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2009F","CZE",2009,"FMLE",NA,NA,12.17,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2009M","CZE",2009,"MLE",NA,NA,24.33,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2011B","CZE",2011,"BTSX",NA,NA,17.41,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2011F","CZE",2011,"FMLE",NA,NA,11.73,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2011M","CZE",2011,"MLE",NA,NA,23.32,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2012B","CZE",2012,"BTSX",NA,NA,16.89,NA,NA,"68","0.78",NA,NA,NA,NA
"CZE2012F","CZE",2012,"FMLE",NA,NA,11.45,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2012M","CZE",2012,"MLE",NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2013B","CZE",2013,"BTSX",NA,NA,16.75,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2013F","CZE",2013,"FMLE",NA,NA,11.51,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2013M","CZE",2013,"MLE",NA,NA,22.21,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2014B","CZE",2014,"BTSX",NA,NA,15.7,NA,NA,"72","0.77",NA,NA,NA,NA
"CZE2014F","CZE",2014,"FMLE",NA,NA,10.58,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2014M","CZE",2014,"MLE",NA,NA,21.03,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2016B","CZE",2016,"BTSX",NA,NA,15.01,NA,NA,"84","0.77",NA,NA,NA,NA
"CZE2016F","CZE",2016,"FMLE",NA,NA,10.26,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2016M","CZE",2016,"MLE",NA,NA,19.96,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2017B","CZE",2017,"BTSX",NA,NA,14.9,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2017F","CZE",2017,"FMLE",NA,NA,10.21,NA,NA,NA,NA,NA,NA,NA,NA
"CZE2017M","CZE",2017,"MLE",NA,NA,19.75,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2001B","DEU",2001,"BTSX",NA,NA,15.55,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2001F","DEU",2001,"FMLE",NA,NA,10.85,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2001M","DEU",2001,"MLE",NA,NA,20.25,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2002B","DEU",2002,"BTSX",NA,NA,15.29,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2002F","DEU",2002,"FMLE",NA,NA,10.69,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2002M","DEU",2002,"MLE",NA,NA,19.87,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2003B","DEU",2003,"BTSX",NA,NA,15.02,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2003F","DEU",2003,"FMLE",NA,NA,10.47,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2003M","DEU",2003,"MLE",NA,NA,19.56,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2004B","DEU",2004,"BTSX",NA,NA,14.37,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2004F","DEU",2004,"FMLE",NA,NA,10.1,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2004M","DEU",2004,"MLE",NA,NA,18.64,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2006B","DEU",2006,"BTSX",NA,NA,13.63,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2006F","DEU",2006,"FMLE",NA,NA,9.6,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2006M","DEU",2006,"MLE",NA,NA,17.64,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2007B","DEU",2007,"BTSX",NA,NA,13.49,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2007F","DEU",2007,"FMLE",NA,NA,9.62,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2007M","DEU",2007,"MLE",NA,NA,17.36,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2008B","DEU",2008,"BTSX",NA,NA,13.31,NA,NA,"4.71","0.76",NA,NA,NA,NA
"DEU2008F","DEU",2008,"FMLE",NA,NA,9.57,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2008M","DEU",2008,"MLE",NA,NA,17.02,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2009B","DEU",2009,"BTSX",NA,NA,13.21,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2009F","DEU",2009,"FMLE",NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2009M","DEU",2009,"MLE",NA,NA,16.9,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2011B","DEU",2011,"BTSX",NA,NA,12.8,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2011F","DEU",2011,"FMLE",NA,NA,9.42,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2011M","DEU",2011,"MLE",NA,NA,16.18,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2012B","DEU",2012,"BTSX",NA,NA,12.57,NA,NA,"5.26","0.73",NA,NA,NA,NA
"DEU2012F","DEU",2012,"FMLE",NA,NA,9.19,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2012M","DEU",2012,"MLE",NA,NA,15.94,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2013B","DEU",2013,"BTSX",NA,NA,12.8,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2013F","DEU",2013,"FMLE",NA,NA,9.38,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2013M","DEU",2013,"MLE",NA,NA,16.22,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2014B","DEU",2014,"BTSX",NA,NA,12.35,NA,NA,"5.47","0.73",NA,NA,NA,NA
"DEU2014F","DEU",2014,"FMLE",NA,NA,9.09,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2014M","DEU",2014,"MLE",NA,NA,15.61,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2016B","DEU",2016,"BTSX",NA,NA,12.4,NA,NA,"6","0.7",NA,NA,NA,NA
"DEU2016F","DEU",2016,"FMLE",NA,NA,9.17,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2016M","DEU",2016,"MLE",NA,NA,15.65,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2017B","DEU",2017,"BTSX",NA,NA,12.09,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2017F","DEU",2017,"FMLE",NA,NA,8.98,NA,NA,NA,NA,NA,NA,NA,NA
"DEU2017M","DEU",2017,"MLE",NA,NA,15.24,NA,NA,NA,NA,NA,NA,NA,NA
"DNK2001B","DNK",2001,"BTSX",NA,NA,17.92,NA,NA,NA,NA,NA,NA,NA,NA
